method,method_family,filter_variant,dataset,source_model,scenario,evaluation,k,requirements_total,requirements_with_ground_truth,ground_truth_links_total,correctly_retrieved_links,requirement_hit_at_k,precision_at_k,recall_at_k,f1_at_k,map_at_k,mrr_at_k
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,combined_actions_and_linked_widgets,10,30,27,281,36,0.7407407407407407,0.13333333333333333,0.506589038533483,0.20005692301967906,0.11739662943366647,0.558641975308642
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,combined_actions_and_widgets,10,30,30,353,46,0.7333333333333333,0.15333333333333335,0.47842792645604226,0.21233627877901412,0.12904387125220457,0.5263888888888889
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,widgets_all_resolved,10,30,30,157,26,0.5666666666666667,0.08666666666666667,0.2908465608465608,0.1232194006618559,0.14373015873015874,0.31587301587301586
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,widgets_functional_resolved,10,30,30,150,23,0.5,0.07666666666666667,0.2676984126984127,0.11151371504312681,0.13335978835978837,0.29365079365079366
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,widgets_linked_resolved,10,30,27,85,12,0.4074074074074074,0.04444444444444445,0.19047619047619047,0.06997069742167782,0.1180188124632569,0.2716049382716049
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,actions_all,20,30,27,196,45,0.8888888888888888,0.08333333333333333,0.8398860398860399,0.14638190580219565,0.23261917386325628,0.6812422470317208
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,actions_orphan,20,30,7,13,7,1.0,0.05,1.0,0.09523809523809523,0.3154761904761905,0.5833333333333333
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,actions_with_linked_widget,20,30,27,183,45,0.8888888888888888,0.08333333333333333,0.8398860398860399,0.14638190580219565,0.2504189974964132,0.6812422470317208
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,combined_actions_and_linked_widgets,20,30,27,281,51,0.8148148148148148,0.09444444444444444,0.5846137298915076,0.1560917684721462,0.12182780884141106,0.5639582964144367
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,combined_actions_and_widgets,20,30,30,353,65,0.8333333333333334,0.10833333333333334,0.5650430596888225,0.17155521286153524,0.1354142614764026,0.5331343621978297
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,widgets_all_resolved,20,30,30,157,40,0.7333333333333333,0.06666666666666667,0.42276895943562615,0.1073648475757634,0.16094581831423938,0.3275724567829831
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,widgets_functional_resolved,20,30,30,150,36,0.7333333333333333,0.060000000000000005,0.419218487394958,0.09822422397784718,0.1499001485843591,0.31060275981328617
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,widgets_linked_resolved,20,30,27,85,21,0.5555555555555556,0.03888888888888889,0.3161375661375661,0.06711820490000844,0.1321303205597274,0.28213518125798825
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,actions_all,30,30,27,196,49,0.9259259259259259,0.06049382716049383,0.865954415954416,0.10933972511462473,0.23345523527902787,0.6830059154620558
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,actions_orphan,30,30,7,13,7,1.0,0.03333333333333333,1.0,0.06451612903225806,0.3154761904761905,0.5833333333333333
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,actions_with_linked_widget,30,30,27,183,49,0.9259259259259259,0.06049382716049383,0.865954415954416,0.10933972511462473,0.2512550589121848,0.6830059154620558
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,combined_actions_and_linked_widgets,30,30,27,281,56,0.8148148148148148,0.06913580246913581,0.6104779274223718,0.11979200014923214,0.12437310322908834,0.5639582964144367
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,combined_actions_and_widgets,30,30,30,353,73,0.8666666666666667,0.0811111111111111,0.6316804865894073,0.13666560124299357,0.13943327117733012,0.5342454733089408
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,widgets_all_resolved,30,30,30,157,44,0.7666666666666667,0.04888888888888889,0.47197530864197534,0.08370562537807619,0.16489472191226576,0.32885450806503436
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,widgets_functional_resolved,30,30,30,150,40,0.7666666666666667,0.04444444444444444,0.4684248366013072,0.07701760326641731,0.15407911808789002,0.31188481109533744
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,widgets_linked_resolved,30,30,27,85,23,0.6296296296296297,0.02839506172839506,0.3902116402116402,0.05159104957492054,0.1349265640967117,0.2849314247949725
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,actions_all,40,30,27,196,51,0.9259259259259259,0.04722222222222223,0.8716524216524216,0.0867407434095624,0.23414653744091823,0.6830059154620558
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,actions_orphan,40,30,7,13,7,1.0,0.025,1.0,0.04878048780487806,0.3154761904761905,0.5833333333333333
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,actions_with_linked_widget,40,30,27,183,51,0.9259259259259259,0.04722222222222223,0.8716524216524216,0.0867407434095624,0.25194636107407525,0.6830059154620558
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,combined_actions_and_linked_widgets,40,30,27,281,62,0.8518518518518519,0.05740740740740741,0.6434348778793223,0.10194595118823958,0.1267174320384709,0.5648842223403627
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,combined_actions_and_widgets,40,30,30,353,82,0.9,0.06833333333333333,0.6548420249800839,0.11805495981052334,0.1418468864695293,0.5350788066422741
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,widgets_all_resolved,40,30,30,157,46,0.8,0.03833333333333333,0.4895679012345679,0.06737659703913507,0.16531823439718177,0.32973170104749056
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,widgets_functional_resolved,40,30,30,150,42,0.8,0.035,0.4860718954248366,0.06210761016139642,0.1545599770981608,0.31276200407779353
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,widgets_linked_resolved,40,30,27,85,24,0.6666666666666666,0.022222222222222223,0.40873015873015867,0.041334520938918665,0.13541389353140953,0.28590608366436826
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,actions_all,50,30,27,196,61,0.9259259259259259,0.04518518518518518,0.8988603988603989,0.08221438735720518,0.23713240313214795,0.6830059154620558
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,actions_orphan,50,30,7,13,7,1.0,0.02,1.0,0.03921568627450981,0.3154761904761905,0.5833333333333333
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,actions_with_linked_widget,50,30,27,183,61,0.9259259259259259,0.04518518518518518,0.8988603988603989,0.08221438735720518,0.2549322267653049,0.6830059154620558
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,combined_actions_and_linked_widgets,50,30,27,281,66,0.8518518518518519,0.04888888888888889,0.6634348778793223,0.08830852351140654,0.1280016281121369,0.5648842223403627
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,combined_actions_and_widgets,50,30,30,353,88,0.9,0.058666666666666666,0.683453136091195,0.10362716464958788,0.1442630673927136,0.5350788066422741
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,widgets_all_resolved,50,30,30,157,52,0.8,0.034666666666666665,0.5306172839506172,0.061666592824203184,0.16817905582472853,0.32973170104749056
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,widgets_functional_resolved,50,30,30,150,48,0.8,0.032,0.5272745098039215,0.05733857026109299,0.1574084246310714,0.31276200407779353
Stella 1.5B,CE,Strict,Focus,Gemma3,Focus-Gemma3,widgets_linked_resolved,50,30,27,85,27,0.6666666666666666,0.02,0.4426807760141094,0.0375413063198816,0.1369414680495278,0.28590608366436826
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_all,1,36,36,129,18,0.5,0.5,0.3748015873015873,0.40030864197530863,0.5,0.5
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,1,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,1,36,36,129,18,0.5,0.5,0.3748015873015873,0.40030864197530863,0.5,0.5
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,1,36,36,199,11,0.3055555555555556,0.3055555555555556,0.128525641025641,0.16930520746310218,0.3055555555555556,0.3055555555555556
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,1,36,36,296,12,0.3333333333333333,0.3333333333333333,0.12797449464116128,0.16967127120125897,0.3333333333333333,0.3333333333333333
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,1,36,36,167,5,0.1388888888888889,0.1388888888888889,0.08333333333333333,0.09722222222222222,0.1388888888888889,0.1388888888888889
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,1,36,29,143,4,0.13793103448275862,0.13793103448275862,0.09195402298850575,0.10344827586206896,0.13793103448275862,0.13793103448275862
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,1,36,36,70,4,0.1111111111111111,0.1111111111111111,0.0925925925925926,0.09722222222222222,0.1111111111111111,0.1111111111111111
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_all,5,36,36,129,43,0.8055555555555556,0.23888888888888887,0.7347883597883598,0.3257538162508923,0.3817283950617284,0.6212962962962963
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,5,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,5,36,36,129,43,0.8055555555555556,0.23888888888888887,0.7347883597883598,0.3257538162508923,0.3817283950617284,0.6212962962962963
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,5,36,36,199,36,0.5833333333333334,0.2,0.3588187661104328,0.22683161455827935,0.19141203703703702,0.38796296296296295
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,5,36,36,296,42,0.6111111111111112,0.23333333333333334,0.33679605887939223,0.2358089891122464,0.19858796296296297,0.41574074074074074
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,5,36,36,167,17,0.3055555555555556,0.09444444444444444,0.20509259259259258,0.12059082892416224,0.14012345679012345,0.18472222222222223
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,5,36,29,143,13,0.27586206896551724,0.0896551724137931,0.19022988505747127,0.11406677613574165,0.1457854406130268,0.18793103448275864
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,5,36,36,70,10,0.25,0.05555555555555555,0.1837962962962963,0.07985008818342153,0.12361111111111112,0.14537037037037037
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_all,10,36,36,129,50,0.8888888888888888,0.1388888888888889,0.8224206349206349,0.218874399806286,0.3651664986982447,0.630246913580247
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,10,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,10,36,36,129,50,0.8888888888888888,0.1388888888888889,0.8224206349206349,0.218874399806286,0.3651664986982447,0.630246913580247
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,10,36,36,199,48,0.75,0.13333333333333333,0.47881096526929867,0.18719869898334332,0.17611441798941796,0.4101741622574956
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,10,36,36,296,56,0.7777777777777778,0.15555555555555556,0.45453958078958073,0.20135291362444593,0.182336860670194,0.4388337742504409
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,10,36,36,167,27,0.4722222222222222,0.07500000000000001,0.32460317460317456,0.11415518033165092,0.15806064709834552,0.20693342151675484
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,10,36,29,143,21,0.4482758620689655,0.07241379310344828,0.30985221674876845,0.10918033960630309,0.16294374071467665,0.211672140120416
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,10,36,36,70,18,0.4166666666666667,0.05,0.33425925925925926,0.08344803344803345,0.1450598912404468,0.16669973544973543
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_all,20,36,36,129,62,0.9444444444444444,0.08611111111111111,0.9004629629629629,0.1486142625937312,0.37617803751282364,0.6342341544095931
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,20,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,20,36,36,129,62,0.9444444444444444,0.08611111111111111,0.9004629629629629,0.1486142625937312,0.37617803751282364,0.6342341544095931
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,20,36,36,199,58,0.8055555555555556,0.08055555555555555,0.5393454924704925,0.12989283931346848,0.1762249245722635,0.4143334017108527
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,20,36,36,296,67,0.8055555555555556,0.09305555555555556,0.5024627764211097,0.13993397522049283,0.17613556054382384,0.44135902677569344
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,20,36,36,167,41,0.6111111111111112,0.056944444444444436,0.46044973544973544,0.0955105808487451,0.1718729849296462,0.21666766875100207
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,20,36,29,143,30,0.5517241379310345,0.05172413793103448,0.3894088669950739,0.08533932889255227,0.17189794802001027,0.2199701301628279
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,20,36,36,70,28,0.5277777777777778,0.03888888888888889,0.46388888888888885,0.06980540393583873,0.15748209630003573,0.17390873015873018
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_all,30,36,36,129,67,0.9722222222222222,0.062037037037037036,0.949074074074074,0.11159994289738122,0.37974961276616215,0.6354967806722193
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,30,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,30,36,36,129,67,0.9722222222222222,0.062037037037037036,0.949074074074074,0.11159994289738122,0.37974961276616215,0.6354967806722193
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,30,36,36,199,76,0.8888888888888888,0.07037037037037036,0.6503501899335232,0.12061355036286854,0.18470906340916868,0.41761088554389203
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,30,36,36,296,88,0.8888888888888888,0.08148148148148147,0.5963764245014245,0.13255854668580447,0.1820682144573305,0.4446365106087328
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,30,36,36,167,54,0.6944444444444444,0.05,0.5560185185185185,0.08740500291140708,0.18064544426182566,0.2199992605308697
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,30,36,29,143,41,0.6551724137931034,0.047126436781609195,0.5,0.08153800879378319,0.18126901412038413,0.2241058992688705
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,30,36,36,70,33,0.5555555555555556,0.030555555555555558,0.5189814814814815,0.056434145831679036,0.16197381030261931,0.1751164596273292
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_all,40,36,36,129,69,1.0,0.04791666666666667,0.9861111111111112,0.08842457224867627,0.3811185892695473,0.6362683856104909
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,40,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,40,36,36,129,69,1.0,0.04791666666666667,0.9861111111111112,0.08842457224867627,0.3811185892695473,0.6362683856104909
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,40,36,36,199,89,0.8888888888888888,0.06180555555555556,0.7150789411206078,0.10885615019488948,0.1899739658204963,0.41761088554389203
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,40,36,36,296,104,0.9166666666666666,0.07222222222222223,0.6710202991452991,0.12216168898867744,0.1869340192016511,0.4453309550531773
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,40,36,36,167,60,0.6944444444444444,0.041666666666666664,0.5890873015873015,0.07396324701259069,0.18302055119499372,0.2199992605308697
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,40,36,29,143,46,0.6551724137931034,0.039655172413793106,0.5341543513957308,0.06956051458556485,0.1835277675546617,0.2241058992688705
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,40,36,36,70,36,0.6111111111111112,0.025,0.561574074074074,0.04701875419875042,0.16364504510478392,0.1768295104390517
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_all,50,36,36,129,69,1.0,0.03833333333333334,0.9861111111111112,0.07181648648057525,0.3811185892695473,0.6362683856104909
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_orphan,50,36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,actions_with_linked_widget,50,36,36,129,69,1.0,0.03833333333333334,0.9861111111111112,0.07181648648057525,0.3811185892695473,0.6362683856104909
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_linked_widgets,50,36,36,199,93,0.9444444444444444,0.051666666666666666,0.7431416191832859,0.09305569753968115,0.19139544037666076,0.4188355840796371
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,combined_actions_and_widgets,50,36,36,296,110,0.9444444444444444,0.061111111111111116,0.6979255698005697,0.1061950099982349,0.18869874259912645,0.44597694988521863
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_all_resolved,50,36,36,167,66,0.7222222222222222,0.03666666666666667,0.6287698412698413,0.06543247809319945,0.18523970726785002,0.22061654448148701
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_functional_resolved,50,36,29,143,51,0.6896551724137931,0.03517241379310345,0.5765188834154351,0.061888798371754386,0.18549888293037048,0.22487218279377472
Stella 1.5B,CE,Strict,LLMReq,GPT5,LLMReq-GPT5,widgets_linked_resolved,50,36,36,70,39,0.6666666666666666,0.021666666666666667,0.5988756613756614,0.04113660318105022,0.16498592716272023,0.17809278922171035
Stella 1.5B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_all,1,36,30,172,15,0.5,0.5,0.3173136123136123,0.3412535014005602,0.5,0.5
Stella 1.5B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_orphan,1,36,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Stella 1.5B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_with_linked_widget,1,36,30,171,15,0.5,0.5,0.31761664261664263,0.3417585519056107,0.5,0.5
Stella 1.5B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_linked_widgets,1,36,30,264,13,0.43333333333333335,0.43333333333333335,0.1513668276168276,0.19917025981817116,0.43333333333333335,0.43333333333333335
Stella 1.5B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_widgets,1,36,36,357,13,0.3611111111111111,0.3611111111111111,0.11255316442816442,0.14993437330038636,0.3611111111111111,0.3611111111111111
Stella 1.5B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_all_resolved,1,36,36,185,4,0.1111111111111111,0.1111111111111111,0.06944444444444445,0.08333333333333333,0.1111111111111111,0.1111111111111111
Stella 1.5B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_functional_resolved,1,36,33,171,4,0.12121212121212122,0.12121212121212122,0.07575757575757576,0.09090909090909091,0.12121212121212122,0.12121212121212122
Stella 1.5B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_linked_resolved,1,36,30,92,4,0.13333333333333333,0.13333333333333333,0.11666666666666667,0.12222222222222222,0.13333333333333333,0.13333333333333333
Stella 1.5B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_all,5,36,30,172,32,0.7666666666666667,0.21333333333333335,0.5838126688126688,0.27606209106270907,0.2679444444444445,0.6083333333333333
Stella 1.5B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_orphan,5,36,1,1,1,1.0,0.2,1.0,0.33333333333333337,0.3333333333333333,0.3333333333333333
Stella 1.5B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,actions_with_linked_widget,5,36,30,171,32,0.7666666666666667,0.21333333333333335,0.5829035779035778,0.2756827443819925,0.2679444444444445,0.6083333333333333
Stella 1.5B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_linked_widgets,5,36,30,264,31,0.7,0.20666666666666667,0.4273787323787324,0.2574646912264482,0.21157407407407408,0.5472222222222223
Stella 1.5B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,combined_actions_and_widgets,5,36,36,357,33,0.5833333333333334,0.18333333333333335,0.32876049331931684,0.21321658926805342,0.17700617283950615,0.45601851851851855
Stella 1.5B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_all_resolved,5,36,36,185,14,0.3333333333333333,0.07777777777777778,0.24563492063492065,0.11203703703703706,0.13675925925925925,0.1726851851851852
Stella 1.5B,CE,Strict,LLMReq,Gemma3,LLMReq-Gemma3,widgets_functional_resolved,5,36,33,171,14,0.36363636363636365,0.08484848484848485,0.28311688311688316,0.12366522366522369,0.15424242424242424,0.18838383838383838
